CMDLINE 2908
MEM 3.406250 1708236887.3025
MEM 3.406250 1708236887.4034
MEM 3.406250 1708236887.5040
MEM 3.406250 1708236887.6149
MEM 3.406250 1708236887.7171
MEM 3.406250 1708236887.8204
MEM 3.406250 1708236887.9329
MEM 3.406250 1708236888.0358
MEM 3.406250 1708236888.1438
MEM 3.406250 1708236888.2544
MEM 3.406250 1708236888.3579
MEM 3.406250 1708236888.4654
MEM 3.406250 1708236888.5742
MEM 3.406250 1708236888.6802
MEM 3.406250 1708236888.7903
MEM 3.406250 1708236888.8908
MEM 3.406250 1708236888.9951
MEM 3.406250 1708236889.1046
MEM 3.406250 1708236889.2160
MEM 3.406250 1708236889.3202
MEM 3.406250 1708236889.4217
MEM 3.406250 1708236889.5501
MEM 3.406250 1708236889.6569
MEM 3.406250 1708236889.7603
MEM 3.406250 1708236889.8741
MEM 3.406250 1708236889.9886
MEM 3.406250 1708236890.0918
MEM 3.406250 1708236890.2001
MEM 3.406250 1708236890.3078
MEM 3.406250 1708236890.4290
MEM 3.406250 1708236890.5300
MEM 3.406250 1708236890.6402
MEM 3.406250 1708236890.7424
MEM 3.406250 1708236890.8455
MEM 3.406250 1708236890.9472
MEM 3.406250 1708236891.0500
MEM 3.406250 1708236891.1580
MEM 3.406250 1708236891.2647
MEM 3.406250 1708236891.3687
MEM 3.406250 1708236891.4779
MEM 3.406250 1708236891.5902
MEM 3.406250 1708236891.7020
MEM 3.406250 1708236891.8116
MEM 3.406250 1708236891.9153
MEM 3.406250 1708236892.0185
MEM 3.406250 1708236892.1284
MEM 3.406250 1708236892.2384
MEM 3.406250 1708236892.3438
MEM 3.406250 1708236892.4525
MEM 3.406250 1708236892.5597
MEM 3.406250 1708236892.6633
MEM 3.406250 1708236892.7782
MEM 3.406250 1708236892.8845
MEM 3.406250 1708236892.9858
MEM 3.406250 1708236893.0968
MEM 3.406250 1708236893.2069
MEM 3.406250 1708236893.3171
MEM 3.406250 1708236893.4206
MEM 3.406250 1708236893.5317
MEM 3.406250 1708236893.6419
MEM 3.406250 1708236893.7565
MEM 3.406250 1708236893.8646
MEM 3.406250 1708236893.9732
MEM 3.406250 1708236894.0842
MEM 3.406250 1708236894.1940
MEM 3.406250 1708236894.2983
MEM 3.406250 1708236894.4008
MEM 3.406250 1708236894.5087
MEM 3.406250 1708236894.6224
MEM 3.406250 1708236894.7328
MEM 3.406250 1708236894.8370
MEM 3.406250 1708236894.9514
MEM 3.406250 1708236895.0612
MEM 3.406250 1708236895.1710
MEM 3.406250 1708236895.2721
MEM 3.406250 1708236895.3839
MEM 3.406250 1708236895.4931
MEM 3.406250 1708236895.5994
MEM 3.406250 1708236895.7117
MEM 3.406250 1708236895.8235
MEM 3.406250 1708236895.9288
MEM 3.406250 1708236896.0437
MEM 3.406250 1708236896.1548
MEM 3.406250 1708236896.2649
MEM 3.406250 1708236896.3684
MEM 3.406250 1708236896.4798
MEM 3.406250 1708236896.5909
MEM 3.406250 1708236896.6934
MEM 3.406250 1708236896.8006
MEM 3.406250 1708236896.9070
MEM 3.406250 1708236897.0154
MEM 3.406250 1708236897.1239
MEM 3.406250 1708236897.2270
MEM 3.406250 1708236897.3361
MEM 3.406250 1708236897.4451
MEM 3.406250 1708236897.5560
MEM 3.406250 1708236897.6664
MEM 3.406250 1708236897.7765
MEM 3.406250 1708236897.8875
MEM 3.406250 1708236897.9994
MEM 3.406250 1708236898.1093
MEM 3.406250 1708236898.2199
MEM 3.406250 1708236898.3299
MEM 3.406250 1708236898.4299
MEM 3.406250 1708236898.5401
MEM 3.406250 1708236898.6505
MEM 3.406250 1708236898.7574
MEM 3.406250 1708236898.8699
MEM 3.406250 1708236898.9850
MEM 3.406250 1708236899.0948
MEM 3.406250 1708236899.2051
MEM 3.406250 1708236899.3157
MEM 3.406250 1708236899.4173
MEM 3.406250 1708236899.5208
MEM 3.406250 1708236899.6217
MEM 3.406250 1708236899.7221
MEM 3.406250 1708236899.8262
MEM 3.406250 1708236899.9354
MEM 3.406250 1708236900.0365
MEM 3.406250 1708236900.1373
MEM 3.406250 1708236900.2439
MEM 3.406250 1708236900.3504
MEM 3.406250 1708236900.4568
MEM 3.406250 1708236900.5623
MEM 3.406250 1708236900.6632
MEM 3.406250 1708236900.7696
MEM 3.406250 1708236900.8794
MEM 3.406250 1708236900.9850
MEM 3.406250 1708236901.0953
MEM 3.406250 1708236901.2053
MEM 3.406250 1708236901.3151
MEM 3.406250 1708236901.4309
MEM 3.406250 1708236901.5411
MEM 3.406250 1708236901.6510
MEM 3.406250 1708236901.7606
MEM 3.406250 1708236901.8711
MEM 3.406250 1708236901.9722
MEM 3.406250 1708236902.0818
MEM 3.406250 1708236902.1928
MEM 3.406250 1708236902.2939
MEM 3.406250 1708236902.4009
MEM 3.406250 1708236902.5011
MEM 3.406250 1708236902.6118
MEM 3.406250 1708236902.7225
MEM 3.406250 1708236902.8324
MEM 3.406250 1708236902.9452
MEM 3.406250 1708236903.0557
MEM 3.406250 1708236903.1659
MEM 3.406250 1708236903.2711
MEM 3.406250 1708236903.3771
MEM 3.406250 1708236903.4876
MEM 3.406250 1708236903.5878
MEM 3.406250 1708236903.6978
MEM 3.406250 1708236903.8131
MEM 3.406250 1708236903.9144
MEM 3.406250 1708236904.0246
MEM 3.406250 1708236904.1354
MEM 3.406250 1708236904.2455
MEM 3.406250 1708236904.3554
MEM 3.406250 1708236904.4638
MEM 3.406250 1708236904.5736
MEM 3.406250 1708236904.6834
MEM 3.406250 1708236904.7931
MEM 3.406250 1708236904.8966
MEM 3.406250 1708236905.0047
MEM 3.406250 1708236905.1149
MEM 3.406250 1708236905.2258
MEM 3.406250 1708236905.3358
MEM 3.406250 1708236905.4470
MEM 3.406250 1708236905.5553
MEM 3.406250 1708236905.6588
MEM 3.406250 1708236905.7653
MEM 3.406250 1708236905.8808
MEM 3.406250 1708236905.9890
MEM 3.406250 1708236906.0952
MEM 3.406250 1708236906.2046
MEM 3.406250 1708236906.3104
MEM 3.406250 1708236906.4173
MEM 3.406250 1708236906.5401
MEM 3.406250 1708236906.6442
MEM 3.406250 1708236906.7506
MEM 3.406250 1708236906.8925
MEM 3.406250 1708236907.0113
MEM 3.406250 1708236907.1400
MEM 3.406250 1708236907.2447
MEM 3.406250 1708236907.3511
MEM 3.406250 1708236907.4533
MEM 3.406250 1708236907.5668
MEM 3.406250 1708236907.6713
MEM 3.406250 1708236907.7843
MEM 3.406250 1708236907.8885
MEM 3.406250 1708236907.9888
MEM 3.406250 1708236908.0954
MEM 3.406250 1708236908.2213
MEM 3.406250 1708236908.3270
MEM 3.406250 1708236908.4343
MEM 3.406250 1708236908.5441
MEM 3.406250 1708236908.6565
MEM 3.406250 1708236908.7719
MEM 3.406250 1708236908.8746
MEM 3.406250 1708236908.9764
MEM 3.406250 1708236909.0795
MEM 3.406250 1708236909.1946
MEM 3.406250 1708236909.3051
MEM 3.406250 1708236909.4349
MEM 3.406250 1708236909.5408
MEM 3.406250 1708236909.6528
MEM 3.406250 1708236909.7803
MEM 3.406250 1708236909.8813
MEM 3.406250 1708236909.9942
MEM 3.406250 1708236910.0986
MEM 3.406250 1708236910.2052
MEM 3.406250 1708236910.3119
MEM 3.406250 1708236910.4226
MEM 3.406250 1708236910.5248
MEM 3.406250 1708236910.6317
MEM 3.406250 1708236910.7383
MEM 3.406250 1708236910.8410
MEM 3.406250 1708236910.9545
MEM 3.406250 1708236911.0594
MEM 3.406250 1708236911.1595
MEM 3.406250 1708236911.2854
MEM 3.406250 1708236911.3923
MEM 3.406250 1708236911.4990
MEM 3.406250 1708236911.6128
MEM 3.406250 1708236911.7136
MEM 3.406250 1708236911.8140
MEM 3.406250 1708236911.9429
MEM 3.406250 1708236912.0458
MEM 3.406250 1708236912.1464
MEM 3.406250 1708236912.2759
MEM 3.406250 1708236912.3837
MEM 3.406250 1708236912.4983
MEM 3.406250 1708236912.6080
MEM 3.406250 1708236912.7084
MEM 3.406250 1708236912.8183
MEM 3.406250 1708236912.9264
MEM 3.406250 1708236913.0374
MEM 3.406250 1708236913.1378
MEM 3.406250 1708236913.2393
MEM 3.406250 1708236913.3494
MEM 3.406250 1708236913.4517
MEM 3.406250 1708236913.5605
MEM 3.406250 1708236913.6679
MEM 3.406250 1708236913.7778
MEM 3.406250 1708236913.8834
MEM 3.406250 1708236913.9925
MEM 3.406250 1708236914.1154
MEM 3.406250 1708236914.2211
MEM 3.406250 1708236914.3332
MEM 3.406250 1708236914.4363
MEM 3.406250 1708236914.5462
MEM 3.406250 1708236914.6519
MEM 3.406250 1708236914.7581
MEM 3.406250 1708236914.8600
MEM 3.406250 1708236914.9698
MEM 3.406250 1708236915.0890
MEM 3.406250 1708236915.1893
MEM 3.406250 1708236915.3008
MEM 3.406250 1708236915.4095
MEM 3.406250 1708236915.5187
MEM 3.406250 1708236915.6342
MEM 3.406250 1708236915.7440
MEM 3.406250 1708236915.8469
MEM 3.406250 1708236915.9471
MEM 3.406250 1708236916.0602
MEM 3.406250 1708236916.1700
MEM 3.406250 1708236916.2805
MEM 3.406250 1708236916.3939
MEM 3.406250 1708236916.5170
MEM 3.406250 1708236916.6285
MEM 3.406250 1708236916.7291
MEM 3.406250 1708236916.8389
MEM 3.406250 1708236916.9445
MEM 3.406250 1708236917.0480
MEM 3.406250 1708236917.1516
MEM 3.406250 1708236917.2577
MEM 3.406250 1708236917.3715
MEM 3.406250 1708236917.4819
MEM 3.406250 1708236917.5934
MEM 3.406250 1708236917.7034
MEM 3.406250 1708236917.8185
MEM 3.406250 1708236917.9302
MEM 3.406250 1708236918.0342
MEM 3.406250 1708236918.1393
MEM 3.406250 1708236918.2641
MEM 3.406250 1708236918.3683
MEM 3.406250 1708236918.4753
MEM 3.406250 1708236918.5979
MEM 3.406250 1708236918.7023
MEM 3.406250 1708236918.8079
MEM 3.406250 1708236918.9149
MEM 3.406250 1708236919.0202
MEM 3.406250 1708236919.1281
MEM 3.406250 1708236919.2351
MEM 3.406250 1708236919.3414
MEM 3.406250 1708236919.4645
MEM 3.406250 1708236919.5696
MEM 3.406250 1708236919.6755
MEM 3.406250 1708236919.7819
MEM 3.406250 1708236919.8892
MEM 3.406250 1708236919.9953
MEM 3.406250 1708236920.1018
MEM 3.406250 1708236920.2063
MEM 3.406250 1708236920.3164
MEM 3.406250 1708236920.4357
MEM 3.406250 1708236920.5483
MEM 3.406250 1708236920.6556
MEM 3.406250 1708236920.7653
MEM 3.406250 1708236920.8752
MEM 3.406250 1708236920.9780
MEM 3.406250 1708236921.0885
MEM 3.406250 1708236921.1992
MEM 3.406250 1708236921.3022
MEM 3.406250 1708236921.4251
MEM 3.406250 1708236921.5357
MEM 3.406250 1708236921.6470
MEM 3.406250 1708236921.7573
MEM 3.406250 1708236921.8709
MEM 3.406250 1708236921.9771
MEM 3.406250 1708236922.0867
MEM 3.406250 1708236922.1980
MEM 3.406250 1708236922.3073
MEM 3.406250 1708236922.4076
MEM 3.406250 1708236922.5181
MEM 3.406250 1708236922.6232
MEM 3.406250 1708236922.7300
MEM 3.406250 1708236922.8395
MEM 3.406250 1708236922.9408
MEM 3.406250 1708236923.0419
MEM 3.406250 1708236923.1453
MEM 3.406250 1708236923.2661
MEM 3.406250 1708236923.3704
MEM 3.406250 1708236923.4762
MEM 3.406250 1708236923.5964
MEM 3.406250 1708236923.7040
MEM 3.406250 1708236923.8068
MEM 3.406250 1708236923.9165
MEM 3.406250 1708236924.0235
MEM 3.406250 1708236924.1367
MEM 3.406250 1708236924.2411
MEM 3.406250 1708236924.3436
MEM 3.406250 1708236924.4502
MEM 3.406250 1708236924.5574
MEM 3.406250 1708236924.6633
MEM 3.406250 1708236924.7704
MEM 3.406250 1708236924.8749
MEM 3.406250 1708236924.9854
MEM 3.406250 1708236925.0900
MEM 3.406250 1708236925.2018
MEM 3.406250 1708236925.3037
MEM 3.406250 1708236925.4105
MEM 3.406250 1708236925.5336
MEM 3.406250 1708236925.6429
MEM 3.406250 1708236925.7470
MEM 3.406250 1708236925.8472
MEM 3.406250 1708236925.9489
MEM 3.406250 1708236926.0589
MEM 3.406250 1708236926.1694
MEM 3.406250 1708236926.2796
MEM 3.406250 1708236926.3839
MEM 3.406250 1708236926.4939
MEM 3.406250 1708236926.6049
MEM 3.406250 1708236926.7158
MEM 3.406250 1708236926.8259
MEM 3.406250 1708236926.9356
MEM 3.406250 1708236927.0473
MEM 3.406250 1708236927.1559
MEM 3.406250 1708236927.2661
MEM 3.406250 1708236927.3768
MEM 3.406250 1708236927.4905
MEM 3.406250 1708236927.5955
MEM 3.406250 1708236927.7044
MEM 3.406250 1708236927.8110
MEM 3.406250 1708236927.9182
MEM 3.406250 1708236928.0250
MEM 3.406250 1708236928.1251
MEM 3.406250 1708236928.2478
MEM 3.406250 1708236928.3585
MEM 3.406250 1708236928.4650
MEM 3.406250 1708236928.5717
MEM 3.406250 1708236928.6807
MEM 3.406250 1708236928.7856
MEM 3.406250 1708236928.8916
MEM 3.406250 1708236928.9927
MEM 3.406250 1708236929.1015
MEM 3.406250 1708236929.2120
MEM 3.406250 1708236929.3229
MEM 3.406250 1708236929.4313
MEM 3.406250 1708236929.5357
MEM 3.406250 1708236929.6469
MEM 3.406250 1708236929.7584
MEM 3.406250 1708236929.8690
MEM 3.406250 1708236929.9816
MEM 3.406250 1708236930.0913
MEM 3.406250 1708236930.2018
MEM 3.406250 1708236930.3119
MEM 3.406250 1708236930.4285
MEM 3.406250 1708236930.5392
MEM 3.406250 1708236930.6495
MEM 3.406250 1708236930.7605
MEM 3.406250 1708236930.8722
MEM 3.406250 1708236930.9852
MEM 3.406250 1708236931.0926
MEM 3.406250 1708236931.1978
MEM 3.406250 1708236931.3088
MEM 3.406250 1708236931.4281
MEM 3.406250 1708236931.5384
MEM 3.406250 1708236931.6481
MEM 3.406250 1708236931.7589
MEM 3.406250 1708236931.8703
MEM 3.406250 1708236931.9833
MEM 3.406250 1708236932.0947
MEM 3.406250 1708236932.2052
MEM 3.406250 1708236932.3165
MEM 3.406250 1708236932.4318
MEM 3.406250 1708236932.5419
MEM 3.406250 1708236932.6510
MEM 3.406250 1708236932.7609
MEM 3.406250 1708236932.8753
MEM 3.406250 1708236932.9876
MEM 3.406250 1708236933.0991
MEM 3.406250 1708236933.2088
MEM 3.406250 1708236933.3186
MEM 3.406250 1708236933.4302
MEM 3.406250 1708236933.5400
MEM 3.406250 1708236933.6498
MEM 3.406250 1708236933.7608
MEM 3.406250 1708236933.8705
MEM 3.406250 1708236933.9833
MEM 3.406250 1708236934.0934
MEM 3.406250 1708236934.2039
MEM 3.406250 1708236934.3164
MEM 3.406250 1708236934.4308
MEM 3.406250 1708236934.5406
MEM 3.406250 1708236934.6504
MEM 3.406250 1708236934.7602
MEM 3.406250 1708236934.8708
MEM 3.406250 1708236934.9865
MEM 3.406250 1708236935.0966
MEM 3.406250 1708236935.2067
MEM 3.406250 1708236935.3170
MEM 3.406250 1708236935.4305
MEM 3.406250 1708236935.5404
MEM 3.406250 1708236935.6502
MEM 3.406250 1708236935.7600
MEM 3.406250 1708236935.8699
MEM 3.406250 1708236935.9833
MEM 3.406250 1708236936.0935
MEM 3.406250 1708236936.2037
MEM 3.406250 1708236936.3150
MEM 3.406250 1708236936.4170
MEM 3.406250 1708236936.5269
MEM 3.406250 1708236936.6367
MEM 3.406250 1708236936.7468
